1,7,23,34,43,47
2,18,28,30,35,42
12,15,25,26,30,47
7,11,22,26,44,45
1,10,26,32,38,48
3,4,12,42,46,48
15,19,22,26,30,43
18,20,21,24,34,38
11,18,22,28,36,40
14,16,23,24,34,44
12,13,25,33,34,38
2,5,33,35,38,42
4,17,24,31,39,40
9,16,21,25,40,44
4,22,24,26,36,43
5,17,23,24,41,45
8,21,22,25,37,42
4,6,30,34,35,46
11,17,19,22,42,44
6,11,28,30,32,48
14,20,24,26,35,36
9,11,31,32,35,37
4,22,24,27,38,40
12,14,24,30,37,38
3,14,25,31,39,43
2,11,13,39,44,46
3,9,30,34,35,44
10,18,20,23,39,45
4,13,22,34,35,47
4,9,21,35,42,44
10,13,22,34,37,39
1,2,26,34,44,48
3,10,23,34,39,46
3,12,19,33,43,45
3,14,24,30,39,45
10,20,23,26,37,39
4,12,25,35,36,43
2,12,26,33,35,47
3,20,27,32,34,39
8,12,20,36,38,41
4,11,15,38,43,44
3,7,26,35,41,43
5,13,23,33,38,43
9,14,18,30,41,43
2,18,22,25,40,48
14,18,24,25,30,44
7,13,29,30,32,44
3,10,19,36,41,46
6,10,27,33,39,40
1,18,23,32,36,45
6,12,25,32,37,43
4,18,20,23,43,47
4,12,25,31,39,44
8,11,21,26,43,46
18,19,20,30,32,36
3,7,22,35,40,48
6,10,23,32,36,48
2,5,12,41,47,48
3,8,32,35,36,41
2,13,28,31,32,49
3,5,28,30,44,45
15,17,22,27,32,42
6,13,18,31,42,45
13,15,22,24,39,42
2,12,14,34,45,48
1,13,22,32,39,48
2,19,23,32,33,46
13,16,19,32,35,40
3,24,25,28,30,45
11,12,21,28,35,48
8,15,30,33,34,35
4,15,18,37,40,41
7,14,16,37,40,41
2,15,16,35,40,47
1,7,28,31,43,45
3,15,29,31,32,45
4,22,25,26,34,44
14,20,22,23,27,49
3,18,30,31,34,39
16,22,24,28,31,34
5,12,25,32,34,47
1,23,25,27,30,49
2,16,20,28,44,45
5,14,17,33,41,45
5,16,22,30,33,49
6,10,23,30,38,48
4,14,21,28,41,47
1,7,29,31,40,47
5,14,20,34,37,45
4,9,15,40,41,46
9,13,21,30,37,45
8,10,20,27,41,49
2,23,26,27,30,47
8,17,22,30,38,40
4,20,21,35,36,39
10,13,22,23,38,49
6,10,22,29,43,45
8,23,24,25,32,43
15,17,20,25,31,47
4,13,19,30,43,46
12,18,22,25,38,40
7,12,21,35,36,44
6,15,22,32,36,44
10,19,23,25,34,44
10,13,17,26,44,45
2,8,21,33,43,48
2,17,30,33,34,39
6,12,27,31,32,47
7,11,21,36,38,42
1,4,35,36,38,41
6,17,22,33,35,42
4,18,21,31,39,42
2,12,25,33,34,49
2,7,26,32,41,47
3,9,22,32,41,48
4,20,23,24,37,47
11,16,22,26,33,47
2,4,31,37,38,43
8,10,20,34,37,46
22,23,24,26,28,32
2,11,25,26,44,47
11,13,14,34,35,48
11,14,23,26,36,45
2,7,17,42,43,44
6,20,21,25,34,49
5,17,21,35,37,40
10,24,27,28,31,35
1,21,26,29,31,47
6,15,21,34,36,43
7,12,26,34,36,40
5,14,29,30,37,40
4,19,20,32,39,41
10,22,27,28,30,38
2,7,25,35,42,44
4,18,20,23,44,46
3,4,20,37,42,49
4,14,23,35,36,43
10,11,20,29,36,49
12,18,23,24,33,45
1,17,25,30,35,47
6,19,21,25,40,44
7,20,22,23,36,47
18,20,23,27,33,34
2,23,24,27,38,41
2,9,27,33,40,44
1,17,23,25,44,45
10,22,24,26,34,39
10,17,20,29,33,46
3,7,26,32,42,45
1,18,23,34,36,43
5,18,23,31,38,40
14,15,17,25,40,44
14,19,22,24,36,40
7,12,22,30,35,49
2,17,20,34,37,45
10,12,24,29,38,42
11,12,25,33,36,38
1,22,23,29,35,45
12,21,22,25,28,47
9,15,23,30,33,45
2,20,26,33,35,39
1,15,25,32,34,48
8,9,21,33,40,44
9,12,26,30,31,47
6,19,22,23,41,44
7,13,21,34,35,45
3,16,24,30,36,46
8,11,14,36,41,45
9,13,23,25,41,44
5,11,19,34,41,45
1,13,21,36,39,45
7,11,15,34,41,47
10,14,21,28,38,44
4,13,23,34,38,43
4,10,25,27,43,46
9,13,20,22,42,49
12,15,18,24,42,44
1,12,24,34,35,49
7,13,22,30,38,45
11,12,17,28,41,46
4,13,14,35,44,45
4,6,20,30,47,48
3,4,21,37,41,49
7,11,20,37,39,41
7,21,23,24,31,49
18,22,23,24,31,37
2,8,30,32,35,48
7,21,27,30,32,38
4,16,22,24,44,45
14,20,22,25,28,46
14,21,23,25,28,44
12,13,14,32,39,45
3,14,19,32,43,44
1,8,32,35,38,41
1,13,17,34,43,47
11,12,14,23,47,48
7,20,24,29,31,44
1,23,28,29,31,43
8,21,24,28,31,43
4,9,25,32,40,45
3,19,24,30,32,47
6,20,21,26,36,46
10,14,29,33,34,35
7,13,21,35,39,40
15,17,20,21,37,45
11,13,23,25,35,48
2,13,21,34,39,46
5,16,23,33,35,43
17,20,23,26,34,35
13,17,20,27,32,46
2,9,20,39,40,45
7,19,22,30,31,46
12,20,26,28,33,36
18,21,26,28,30,32
15,17,20,31,33,39
1,3,21,37,45,48
2,4,27,32,41,49
5,15,20,24,45,46
8,12,21,23,42,49
1,7,24,31,43,49
16,18,20,22,30,49
2,18,22,33,34,46
5,6,22,33,43,46
8,11,16,30,41,49
1,19,23,35,36,41
15,18,21,27,32,42
13,15,23,32,33,39
7,15,16,31,40,46
8,12,26,31,38,40
4,10,22,25,46,48
8,15,20,31,33,48
1,12,28,31,35,48
2,18,27,30,32,46
4,19,20,30,35,47
2,19,23,29,40,42
11,13,28,29,32,42
7,9,21,32,41,45
5,6,25,38,40,41
13,17,22,31,33,39
6,11,14,30,45,49
2,4,33,35,39,42
7,19,26,30,31,42
9,14,26,30,35,41
10,14,19,32,36,44
13,15,18,25,41,43
8,9,20,30,41,47
11,17,23,26,36,42
9,18,21,30,37,40
11,14,23,27,32,48
4,14,26,28,40,43
3,14,19,30,40,49
3,16,20,24,44,48
16,18,20,21,35,45
8,10,22,34,35,46
4,24,26,30,35,36
1,17,26,32,35,44
18,20,22,25,26,44
7,13,26,28,40,41
11,13,20,36,37,38
3,12,27,35,37,41
2,21,24,25,37,46
4,12,17,30,44,48
8,14,22,23,43,45
13,22,24,25,33,38
2,10,28,35,39,41
2,5,25,34,40,49
1,7,12,41,45,49
3,14,17,37,41,43
5,17,23,31,34,45
6,16,24,31,36,42
4,17,21,25,40,48
10,15,18,31,39,42
10,14,24,27,36,44
12,17,22,27,31,46
12,19,24,29,31,40
7,10,23,29,40,46
4,14,21,32,39,45
3,18,23,30,38,43
8,17,23,32,33,42
10,15,21,27,39,43
6,10,23,36,37,43
5,17,24,32,33,44
14,19,21,30,34,37
6,9,21,32,43,44
8,14,21,22,41,49
3,4,24,36,40,48
10,16,25,28,33,43
12,15,21,27,33,47
2,5,28,37,41,42
1,16,24,35,37,42
2,4,22,34,44,49
11,12,27,31,36,38
16,22,23,28,32,34
3,20,25,34,35,38
4,18,21,32,39,41
11,20,23,29,34,38
10,17,20,28,36,44
11,12,18,25,41,48
13,16,17,25,41,43
3,21,26,28,37,40
2,11,25,38,39,40
2,14,17,34,42,46
6,7,27,30,42,43
17,21,24,25,33,35
3,5,24,34,42,47
5,20,21,25,38,46
4,16,20,32,38,45
6,12,14,34,42,47
1,14,21,25,46,48
4,19,20,29,40,43
7,14,25,32,34,43
8,22,26,30,31,38
2,7,28,30,42,46
13,14,22,25,38,43
8,16,24,30,35,42
13,14,19,30,36,43
7,21,22,32,34,39
6,21,22,31,36,39
11,12,18,26,43,45
7,20,26,33,34,35
9,18,24,30,31,43
1,18,21,29,40,46
12,18,20,25,34,46
2,9,25,33,40,46
1,16,18,33,43,44
8,10,21,29,41,46
11,16,23,26,32,47
3,13,15,36,41,47
4,10,20,36,37,48
9,12,21,29,41,43
3,14,15,32,44,47
1,6,24,34,43,47
11,19,21,24,34,46
8,14,21,23,40,49
4,28,29,30,31,33
1,13,29,32,36,44
12,13,24,28,35,43
7,13,21,35,39,40
2,13,17,38,40,45
11,21,26,28,29,40
17,19,21,30,33,35
11,12,17,27,41,47
12,15,17,22,40,49
1,12,24,33,36,49
13,18,21,25,32,46
8,12,14,35,41,45
9,17,22,24,41,42
15,16,20,27,30,47
7,13,26,31,37,41
13,14,21,25,37,45
2,18,27,32,36,40
9,20,21,28,36,41
6,7,20,30,43,49
1,12,21,36,38,47
2,6,20,38,40,49
7,14,22,25,40,47
2,14,25,31,36,47
6,13,25,32,38,41
3,18,21,22,42,49
4,10,28,32,38,43
10,15,24,25,39,42
1,8,33,35,36,42
4,15,24,26,40,46
3,10,29,33,35,45
4,8,32,33,35,43
2,13,24,30,37,49
6,11,19,30,42,47
13,17,20,25,34,46
4,16,31,32,33,39
2,21,24,29,34,45
1,13,15,31,46,49
3,11,17,37,43,44
3,15,31,32,35,39
5,7,27,31,41,44
13,14,19,20,41,48
5,12,23,36,37,42
10,23,26,27,28,41
4,11,32,34,36,38
3,7,24,35,40,46
8,19,20,31,34,43
11,19,20,22,36,47
6,15,19,32,41,42
4,12,22,30,39,48
4,14,28,31,36,42
6,8,14,40,42,45
1,16,24,25,42,47
8,15,22,23,42,45
4,13,25,36,37,40
3,25,28,30,34,35
8,12,21,35,38,41
4,13,18,31,42,47
4,15,17,37,40,42
10,12,14,29,41,49
1,16,21,32,38,47
4,13,19,32,43,44
13,19,21,24,33,45
11,17,21,24,34,48
2,18,20,28,42,45
10,16,18,30,33,48
9,13,14,30,41,48
11,12,18,30,38,46
2,18,22,26,40,47
12,15,16,34,37,41
4,16,17,30,41,47
15,16,20,31,34,39
11,19,29,31,32,33
6,18,29,30,32,40
10,12,26,28,34,45
8,14,15,30,40,48
7,21,22,26,32,47
7,8,12,40,43,45
10,11,14,37,38,45
2,10,12,39,45,47
2,13,26,33,35,46
6,9,21,30,44,45
6,26,28,30,31,34
9,10,29,30,31,46
10,18,19,32,33,43
4,20,25,29,33,44
6,12,18,33,41,45
13,16,21,27,30,48
11,14,17,31,39,43
1,16,25,30,37,46
1,4,27,34,40,49
7,14,28,30,36,40
9,10,22,25,42,47
2,17,18,32,41,45
11,15,19,26,41,43
11,13,21,27,38,45
15,20,22,26,34,38
3,5,25,31,44,47
5,11,27,35,36,41
2,15,24,29,41,44
5,22,26,30,33,39
3,21,27,28,34,42
7,10,14,37,40,47
3,13,32,34,36,37
3,22,24,26,39,41
9,10,26,31,36,43
1,19,21,31,35,48
13,14,16,28,40,44
9,20,22,24,33,47
15,16,18,23,40,43
5,17,19,32,40,42
7,8,20,30,44,46
2,7,31,36,39,40
5,14,22,27,40,47
11,14,22,32,37,39
3,14,26,30,35,47
9,16,20,31,38,41
5,11,20,32,39,48
15,16,22,31,32,39
4,8,21,38,41,43
11,17,20,28,39,40
5,18,20,33,38,41
6,11,14,38,40,46
1,15,24,26,41,48
11,18,20,26,33,47
10,14,18,26,43,44
2,8,28,30,43,44
7,10,25,30,36,47
1,10,18,37,41,48
3,27,28,30,32,35
8,13,31,32,34,37
10,14,23,32,37,39
2,16,17,31,40,49
8,11,14,32,42,48
4,9,21,31,41,49
13,19,23,25,30,45
16,20,23,25,28,43
10,14,26,32,34,39
5,18,20,23,43,46
12,14,24,26,32,47
4,11,25,32,35,48
12,18,20,25,31,49
8,15,27,30,31,44
1,17,29,30,36,42
2,20,22,26,36,49
14,18,23,31,32,37
3,19,31,32,34,36
1,14,17,35,43,45
7,10,17,30,44,47
4,15,26,30,35,45
2,18,23,29,41,42
4,15,23,31,37,45
1,18,25,31,35,45
3,9,30,33,36,44
7,10,27,31,39,41
6,20,24,26,39,40
7,21,23,27,32,45
5,7,30,33,36,44
1,15,22,36,39,42
3,12,20,38,39,43
17,19,21,22,31,45
1,18,22,23,44,47
6,10,15,31,44,49
3,18,24,31,38,41
9,12,16,32,42,44
7,15,21,31,36,45
6,12,20,33,35,49
11,15,17,32,36,44
5,6,22,32,43,47
1,6,23,34,44,47
3,11,21,29,42,49
3,18,20,25,40,49
6,8,26,30,40,45
1,23,26,27,37,41
4,11,12,39,42,47
7,10,28,34,35,41
5,13,14,31,43,49
1,10,21,36,38,49
9,10,21,22,45,48
6,16,21,31,38,43
3,20,22,27,34,49
10,11,27,29,30,48
4,22,25,27,30,47
9,23,24,30,34,35
4,7,32,34,35,43
3,5,29,35,41,42
9,12,23,32,34,45
7,10,16,36,40,46
3,6,25,34,42,45
14,15,20,31,36,39
13,15,17,30,33,47
10,16,20,25,35,49
3,22,23,33,36,38
5,22,23,24,37,44
16,21,22,23,27,46
8,10,16,30,44,47
11,19,22,27,35,41
5,12,13,37,43,45
1,8,23,35,43,45
10,16,17,33,37,42
3,12,26,32,39,43
3,11,14,38,43,46
8,9,21,33,40,44
2,26,27,28,31,41
1,7,23,33,44,47
10,12,17,34,37,45
6,10,29,31,35,44
7,15,22,31,36,44
6,11,17,39,40,42
5,11,22,34,36,47
6,12,18,32,41,46
11,15,19,28,40,42
13,17,18,24,41,42
11,14,16,30,38,46
13,17,20,27,35,43
4,7,22,33,42,47
9,13,14,36,41,42
4,11,19,34,41,46
5,13,20,32,36,49
3,20,24,27,38,43
1,18,20,35,37,44
12,16,20,23,38,46
3,21,23,33,37,38
14,16,24,28,31,42
3,20,24,29,39,40
10,15,17,20,44,49
2,6,10,43,46,48
12,18,23,27,30,45
10,11,23,26,39,46
7,10,21,26,44,47
1,16,31,32,36,39
5,18,24,27,40,41
4,19,21,35,36,40
2,24,26,31,35,37
1,10,27,35,38,44
1,13,21,27,45,48
11,16,28,29,31,40
7,20,25,27,36,40
4,17,25,26,40,43
14,21,23,29,30,38
4,18,21,23,44,45
10,22,25,29,31,38
6,11,31,32,37,38
7,14,21,30,34,49
4,11,25,32,37,46
3,11,19,32,44,46
8,16,21,31,39,40
3,11,23,33,37,48
3,21,28,33,34,36
3,23,24,26,36,43
15,21,22,24,28,45
4,23,26,30,35,37
10,19,23,27,34,42
2,4,10,44,46,49
4,11,23,29,40,48
6,12,13,31,44,49
2,19,27,31,34,42
16,21,23,24,35,36
10,12,18,23,44,48
6,8,21,35,40,45
4,21,24,31,36,39
5,14,28,30,37,41
8,11,22,25,41,48
3,6,22,36,43,45
14,17,20,27,35,42
6,11,24,27,40,47
1,17,20,38,39,40
11,14,22,28,33,47
11,12,24,33,37,38
13,20,22,26,28,46
2,6,29,31,43,44
1,11,25,26,43,49
3,22,24,28,33,45
3,15,20,27,41,49
3,12,19,36,41,44
10,15,22,28,33,47
4,12,21,29,41,48
9,10,20,33,38,45
15,21,23,25,26,45
3,15,29,31,34,43
3,15,21,24,45,47
11,12,18,33,39,42
4,5,11,42,45,48
1,22,25,29,38,40
1,15,23,28,41,47
4,14,17,32,40,48
10,15,24,29,36,41
13,14,15,24,43,46
6,21,24,25,36,43
4,17,23,32,33,46
12,15,18,30,38,42
1,11,18,39,42,44
2,3,31,34,36,49
4,18,21,32,33,47
11,16,18,31,37,42
2,18,26,30,39,40
1,21,24,29,31,49
5,21,24,32,36,37
6,18,21,24,42,44
3,4,22,37,40,49
10,12,14,32,38,49
3,23,24,25,31,49
2,16,20,35,38,44
1,15,20,28,42,49
1,8,26,35,40,45
9,12,20,32,35,47
12,16,20,26,36,45
4,10,31,34,37,39
10,14,22,25,37,47
6,9,27,30,40,43
5,10,23,33,36,48
7,15,21,31,38,43
3,21,24,30,38,39
9,11,23,32,38,42
5,7,11,42,43,47
1,5,27,33,42,47
11,14,26,32,35,37
7,12,28,31,33,44
4,17,23,26,41,44
8,21,26,29,30,41
5,15,20,22,44,49
13,19,24,27,30,42
5,6,16,40,42,46
15,17,21,32,34,36
15,18,20,28,33,41
10,13,22,27,35,48
5,18,21,31,32,48
2,13,21,28,42,49
1,2,18,40,46,48
1,19,21,24,42,48
1,17,21,36,38,42
14,21,26,29,31,34
12,16,20,25,35,47
5,20,28,30,35,37
12,18,24,27,31,43
10,16,21,27,34,47
4,19,20,27,40,45
8,10,15,37,41,44
1,2,28,38,40,46
5,16,27,31,33,43
2,25,27,29,31,41
9,10,30,32,36,38
11,12,13,25,46,48
3,8,31,34,35,44
3,16,18,31,40,47
10,16,21,24,37,47
2,9,23,36,42,43
4,11,14,34,44,48
2,17,22,23,44,47
5,10,27,33,35,45
5,10,16,30,45,49
1,9,20,37,43,45
1,15,20,36,39,44
15,16,23,24,35,42
3,21,24,26,38,43
6,10,17,33,42,47
14,23,24,29,32,33
5,22,25,31,35,37
13,14,20,29,36,43
4,15,30,32,35,39
1,13,14,34,45,48
14,16,21,25,35,44
4,9,22,33,42,45
5,15,26,31,34,44
4,19,20,26,42,44
2,20,26,27,37,43
12,15,22,29,36,41
1,4,25,36,44,45
1,13,25,33,34,49
4,21,27,29,31,43
9,16,20,33,37,40
6,10,25,32,38,44
11,13,15,35,38,43
10,13,25,28,32,47
5,15,20,26,41,48
2,18,22,31,34,48
4,11,16,38,42,44
7,15,26,30,32,45
1,17,19,30,41,47
12,18,20,22,37,46
14,18,22,24,31,46
1,17,23,33,39,42
6,13,26,33,35,42
4,18,23,26,40,44
4,13,21,33,36,48
13,14,21,23,39,45
9,21,23,32,34,36
10,11,27,28,33,46
13,14,18,23,43,44
1,15,16,35,41,47
19,20,23,27,31,35
2,19,25,31,38,40
4,10,27,34,37,43
6,10,30,35,36,38
4,5,26,38,40,42
3,6,24,30,45,47
12,19,20,24,38,42
6,11,21,34,37,46
7,16,22,31,32,47
1,6,27,30,42,49
9,11,29,30,35,41
4,23,26,31,32,39
5,11,28,32,39,40
13,21,28,29,31,33
3,10,21,33,39,49
14,19,20,23,34,45
2,21,25,27,39,41
5,11,15,33,43,48
5,15,22,28,40,45
1,16,25,32,35,46
2,23,24,33,34,39
11,13,25,26,33,47
2,25,28,30,33,37
12,13,16,22,44,48
4,15,20,34,39,43
10,17,26,30,33,39
1,16,20,36,39,43
3,9,12,42,43,46
2,10,20,36,38,49
8,14,22,24,42,45
11,12,19,23,42,48
5,12,20,29,40,49
11,16,26,30,35,37
13,14,25,28,32,43
14,17,20,26,35,43
10,16,17,31,32,49
3,21,29,31,34,37
15,17,22,23,32,46
1,23,24,26,32,49
6,12,24,30,34,49
1,6,31,33,39,45
2,12,24,35,36,46
11,21,22,28,34,39
5,12,13,36,40,49
8,10,18,32,42,45
3,20,24,26,35,47
13,14,22,33,35,38
1,12,17,35,42,48
4,19,20,24,41,47
3,5,26,32,44,45
8,12,26,30,37,42
1,5,25,31,46,47
2,20,24,29,31,49
1,6,27,31,41,49
13,14,17,30,36,45
3,11,27,33,36,45
7,20,21,22,36,49
18,22,23,25,26,41
3,21,22,29,32,48
6,20,23,26,37,43
3,12,19,30,44,47
4,10,18,38,40,45
3,15,27,34,35,41
3,4,23,32,44,49
3,13,24,35,37,43
1,16,21,28,43,46
9,12,26,30,33,45
3,19,23,30,32,48
3,11,16,36,44,45
7,10,23,35,39,41
6,16,28,30,35,40
8,16,21,31,36,43
12,15,26,30,33,39
5,17,29,30,31,43
7,10,27,30,36,45
3,21,24,27,31,49
8,11,21,26,43,46
1,12,23,32,39,48
6,14,21,24,42,48
4,24,25,31,33,38
3,5,25,34,43,45
4,15,18,31,42,45
15,17,23,25,30,45
2,11,26,36,37,43
3,15,30,32,36,39
11,14,17,22,43,48
3,5,21,31,47,48
3,19,22,26,42,43
10,25,27,29,30,34
1,8,25,32,44,45
3,17,20,33,37,45
5,6,25,34,41,44
14,15,16,26,41,43
2,17,21,26,44,45
1,7,22,34,42,49
8,10,20,28,40,49
5,11,24,29,42,44
7,24,28,30,31,35
9,13,24,26,41,42
14,18,20,29,30,44
7,22,25,26,34,41
11,14,20,22,39,49
10,11,24,27,35,48
14,15,22,26,34,44
15,16,21,31,33,39
2,15,20,27,44,47
11,15,25,29,32,43
1,13,28,31,35,47
4,10,21,28,45,47
2,16,17,38,40,42
5,6,21,35,43,45
1,9,30,33,37,45
11,12,18,28,41,45
4,6,30,32,39,44
2,21,27,29,31,45
5,12,20,24,46,48
17,20,23,27,33,35
11,14,16,31,34,49
1,2,28,38,41,45
10,15,16,23,43,48
13,15,23,32,35,37
7,15,20,33,38,42
5,11,22,33,36,48
15,21,25,29,31,34
5,13,24,31,35,47
12,17,18,27,40,41
10,15,23,30,38,39
1,13,17,33,44,47
11,12,23,26,38,45
2,16,22,36,39,40
5,14,22,30,37,47
7,15,19,31,41,42
1,15,17,31,45,46
11,17,23,24,32,48
4,17,21,27,40,46
4,6,25,33,40,47
7,19,20,23,41,45
8,14,23,24,40,46
6,10,16,34,43,46
4,14,26,32,33,46
6,12,23,32,36,46
4,17,23,30,34,47
3,12,14,33,44,49
1,14,22,26,43,49
12,15,23,30,36,39
13,14,15,32,36,45
5,10,19,36,42,43
7,21,23,29,34,41
1,12,29,32,39,42
12,13,15,25,41,49
17,23,24,28,30,33
3,8,14,40,42,48
3,16,18,35,40,43
4,14,16,38,41,42
4,13,27,32,35,44
9,17,27,30,31,41
8,21,22,26,33,45
9,10,14,32,42,48
5,11,16,30,44,49
1,18,25,33,34,44
12,19,21,26,33,44
5,16,17,35,40,42
14,18,20,24,37,42
2,14,31,34,35,39
11,15,23,29,33,44
8,12,22,27,41,45
3,10,23,34,38,47
8,10,16,33,40,48
15,17,24,27,31,41
13,14,15,26,43,44
3,16,26,31,38,41
15,19,24,25,30,42
8,18,21,31,32,45
9,11,24,32,37,42
8,10,21,33,38,45
10,15,17,26,40,47
1,21,25,34,36,38
5,9,21,37,40,43
14,22,23,24,27,45
2,18,23,32,36,44
3,6,33,34,37,42
3,5,29,34,40,44
3,17,25,30,37,43
6,15,17,31,42,44
3,6,28,32,41,45
5,8,20,39,41,42
13,19,20,24,38,41
1,18,29,30,34,43
12,14,16,27,41,45
4,16,20,31,38,46
6,14,25,30,34,46
10,18,20,22,38,47
8,10,20,29,42,46
2,9,25,32,43,44
3,11,19,32,42,48
1,11,16,33,45,49
13,18,19,20,41,44
6,14,16,38,40,41
7,11,13,32,44,48
3,10,24,27,42,49
8,12,23,30,34,48
1,20,27,29,36,42
9,11,20,28,40,47
8,10,28,33,35,41
2,12,25,31,37,48
3,25,28,32,33,34
7,12,30,31,36,39
1,17,20,26,42,49
9,14,16,34,40,42
13,19,23,24,32,44
2,19,22,27,40,45
4,6,30,35,39,41
5,20,22,31,38,39
5,8,20,33,41,48
15,16,23,25,32,44
10,17,21,24,36,47
4,11,18,31,45,46
7,13,21,27,42,45
3,10,27,33,36,46
6,12,21,35,36,45
5,6,22,33,41,48
2,4,16,42,45,46
5,12,14,34,41,49
12,14,20,29,31,49
2,15,24,30,38,46
4,8,31,33,37,42
6,23,27,32,33,34
2,11,28,31,34,49
9,11,22,29,41,43
8,22,26,31,33,35
8,16,24,31,32,44
1,12,14,33,46,49
1,18,30,34,35,37
13,14,24,25,37,42
1,15,21,36,37,45
7,13,20,30,38,47
11,19,20,27,33,45
1,14,22,33,39,46
4,20,25,29,33,44
14,22,27,29,30,33
4,15,24,35,36,41
1,3,29,31,45,46
15,17,20,24,36,43
12,17,19,30,32,45
10,13,19,26,42,45
7,17,20,26,42,43
15,18,20,28,32,42
4,11,24,26,43,47
3,10,12,33,48,49
1,8,23,34,40,49
14,17,23,24,33,44
6,22,26,28,30,43
11,16,22,27,31,48
1,9,30,33,39,43
9,13,15,31,43,44
7,10,11,37,44,46
18,20,22,25,33,37
2,6,29,30,40,48
1,5,28,31,41,49
3,10,29,36,37,40
5,23,25,33,34,35
13,14,26,32,34,36
4,19,24,30,33,45
13,21,23,24,27,47
13,14,17,30,38,43
4,12,23,31,38,47
10,18,20,32,37,38
1,7,22,39,40,46
8,12,20,32,36,47
12,15,24,33,35,36
11,12,18,25,42,47
1,13,17,38,42,44
12,13,22,27,36,45
2,19,24,32,38,40
5,9,23,36,40,42
5,14,18,33,42,43
8,10,11,36,41,49
8,10,28,33,34,42
1,11,29,33,39,42
1,6,32,37,38,41
1,8,30,32,35,49
10,12,22,25,37,49
8,21,24,26,31,45
1,12,27,32,36,47
8,10,21,26,43,47
2,19,23,30,32,49
6,20,21,35,36,37
3,19,21,30,36,46
1,9,12,40,45,48
1,12,24,27,44,47
12,13,15,21,46,48
5,13,23,33,34,47
4,6,12,40,44,49
1,18,26,30,39,41
5,12,21,24,44,49
5,6,23,33,42,46
8,14,22,30,35,46
3,11,20,29,45,47
2,9,22,38,41,43
1,12,24,33,36,49
2,3,30,34,37,49
10,15,18,22,42,48
10,12,14,37,38,44
6,20,23,27,30,49
13,17,20,32,36,37
6,19,23,30,31,46
2,15,22,36,37,43
4,10,13,37,43,48
2,12,17,37,43,44
5,7,12,41,43,47
7,13,20,32,39,44
2,13,28,31,32,49
2,12,14,37,41,49
8,14,23,32,37,41
6,10,23,25,45,46
8,15,17,30,40,45
2,16,18,33,42,44
1,16,27,28,40,43
4,24,29,31,32,35
6,13,23,26,41,46
2,18,27,30,33,45
7,22,23,32,35,36
12,13,21,29,31,49
2,17,23,33,37,43
10,19,24,27,35,40
15,19,24,25,30,42
1,11,22,29,45,47
9,10,16,37,40,43
5,13,21,34,36,46
1,7,23,31,46,47
6,12,30,33,36,38
6,7,24,35,40,43
4,12,25,33,37,44
19,20,21,25,32,38
12,14,17,22,42,48
4,20,23,35,36,37
9,20,24,30,34,38
1,15,17,38,41,43
1,5,20,38,45,46
7,18,22,33,34,41
1,10,25,36,39,44
6,13,19,32,42,43
7,12,17,31,43,45
1,4,24,30,47,49
1,2,24,37,43,48
16,20,21,28,31,39
7,10,19,32,40,47
5,6,16,41,42,45
11,13,27,29,35,40
4,13,26,33,37,42
5,10,21,33,37,49
5,18,23,31,36,42
5,10,25,27,43,45
2,7,31,32,39,44
7,18,21,30,33,46
5,9,20,31,41,49
5,15,24,30,33,48
5,20,23,29,37,41
12,13,21,28,39,42
5,12,24,25,42,47
7,14,21,32,35,46
2,13,14,32,46,48
12,13,25,28,31,46
11,15,29,31,32,37
5,6,30,32,34,48
3,14,15,33,44,46
7,22,24,26,31,45
10,13,24,28,36,44
9,11,13,35,41,46
4,12,22,36,37,44
7,16,21,24,42,45
3,18,24,25,41,44
1,12,27,30,37,48
6,18,21,30,31,49
6,17,18,32,40,42
5,6,21,31,45,47
4,8,31,32,34,46
5,6,24,32,40,48
10,17,19,22,43,44
11,22,23,28,32,39
8,11,21,27,43,45
2,17,21,34,37,44
12,17,20,34,35,37
6,24,25,27,30,43
2,12,15,37,42,47
1,8,21,33,43,49
9,12,27,32,34,41
12,23,24,26,34,36
4,15,20,25,44,47
2,22,24,27,32,48
12,14,17,20,45,47
15,19,20,23,30,48
5,6,18,40,41,45
1,17,18,33,40,46
8,14,20,22,42,49
14,15,21,25,36,44
2,21,27,29,30,46
5,13,30,33,36,38
11,17,22,26,34,45
1,20,23,28,37,46
1,10,28,32,37,47
7,8,25,33,40,42
4,11,23,37,38,42
1,13,30,35,37,39
7,15,22,33,38,40
7,19,20,24,42,43
4,14,27,33,37,40
2,6,22,37,43,45
4,12,15,32,45,47
3,12,26,27,43,44
1,12,29,32,38,43
4,20,24,25,36,46
2,10,21,29,45,48
11,16,18,21,43,46
2,18,31,32,34,38
5,6,31,33,38,42
7,13,25,30,37,43
13,17,23,31,32,39
13,15,21,26,31,49
8,21,22,24,35,45
7,12,24,31,32,49
15,23,24,29,30,34
9,10,23,33,39,41
6,16,21,30,33,49
11,14,15,37,38,40
6,12,23,35,39,40
4,14,27,32,37,41
11,17,20,29,38,40
4,9,30,31,37,44
7,12,15,38,40,43
1,9,20,34,43,48
7,26,27,30,31,34
7,8,23,31,40,46
2,18,21,28,42,44
2,8,27,32,42,44
9,13,17,34,40,42
1,3,26,34,45,46
1,20,22,35,38,39
11,12,18,35,36,43
15,16,20,23,37,44
11,13,26,34,35,36
1,3,26,32,45,48
11,18,21,34,35,36
